store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost
759,重庆,线下,Male,20-24,Weekend,配件,3,277,3,3,29
148,深圳,线下,Male,>=60,Weekday,T恤,2,198,2,2,49
479,深圳,线下,Male,30-34,Weekend,T恤,1,59,1,1,49
248,杭州,线下,Female,40-44,Weekend,袜子,1,27,1,1,9
135,上海,线下,Female,30-34,Weekend,T恤,2,327,2,3,49
520,杭州,线下,Female,50-54,Weekend,当季新品,1,189,1,1,59
437,重庆,线下,Female,40-44,Weekday,配件,1,149,1,1,29
142,上海,线下,Female,25-29,Weekend,T恤,1,99,1,1,49
70,深圳,线下,Male,25-29,Weekend,当季新品,1,78,1,1,59
648,西安,线下,Male,25-29,Weekday,T恤,1,99,1,1,49
737,深圳,线下,Female,30-34,Weekday,T恤,1,99,1,1,49
312,杭州,线下,Female,25-29,Weekday,袜子,2,46,2,2,9
135,上海,线下,Male,20-24,Weekend,毛衣,1,149,1,1,99
229,深圳,线下,Male,30-34,Weekend,T恤,1,99,1,1,49
280,深圳,线下,Female,35-39,Weekday,T恤,1,198,1,2,49
437,重庆,线下,Female,25-29,Weekday,T恤,1,59,1,1,49
437,重庆,线下,Female,30-34,Weekend,短裤,2,66,2,2,19
256,武汉,线下,Female,30-34,Weekday,当季新品,1,79,1,1,59
420,广州,线上,Female,30-34,Weekend,T恤,1,99,1,1,49
91,武汉,线上,Female,40-44,Weekend,T恤,1,149,1,1,49
98,成都,线下,Male,25-29,Weekend,T恤,1,79,1,1,49
796,深圳,线下,Female,30-34,Weekend,袜子,1,79,1,1,9
46,武汉,线下,Male,40-44,Weekend,T恤,1,79,1,1,49
437,重庆,线下,Male,35-39,Weekend,当季新品,1,149,1,1,59
669,重庆,线下,Male,25-29,Weekday,T恤,2,178,2,2,49
796,深圳,线下,Female,25-29,Weekday,T恤,1,99,1,1,49
229,深圳,线下,Female,40-44,Weekday,牛仔裤,3,547,3,3,69
256,武汉,线下,Female,35-39,Weekday,T恤,1,99,1,1,49
98,成都,线下,Male,>=60,Weekend,T恤,4,196,4,4,49
658,深圳,线下,Female,35-39,Weekday,T恤,1,99,1,1,49
207,上海,线上,Female,30-34,Weekday,T恤,1,99,1,1,49
420,广州,线上,Female,40-44,Weekday,T恤,2,198,2,2,49
231,广州,线下,Male,20-24,Weekday,T恤,1,69,1,1,49
21,北京,线下,Female,>=60,Weekend,牛仔裤,1,149,1,1,69
46,武汉,线下,Male,25-29,Weekday,T恤,1,79,1,1,49
46,武汉,线下,Female,40-44,Weekend,T恤,1,59,1,1,49
737,深圳,线下,Male,25-29,Weekend,当季新品,2,171,2,3,59
420,广州,线上,Female,20-24,Weekday,T恤,3,297,3,3,49
50,武汉,线上,Male,>=60,Weekday,配件,2,298,2,2,29
649,杭州,线下,Female,40-44,Weekend,T恤,2,78,2,2,49
375,广州,线上,Male,20-24,Weekend,T恤,1,99,1,1,49
182,广州,线上,Male,<20,Weekday,裙子,1,199,1,1,59
758,杭州,线下,Female,55-59,Weekday,T恤,1,59,1,1,49
658,深圳,线下,Male,35-39,Weekday,T恤,1,79,1,1,49
231,广州,线下,Male,30-34,Weekday,短裤,1,40,1,1,19
280,深圳,线下,Male,25-29,Weekday,袜子,1,27,1,1,9
280,深圳,线下,Female,20-24,Weekday,T恤,1,79,1,1,49
399,广州,线下,Unkown,Unkown,Weekday,T恤,1,99,1,1,49
19,南京,线下,Male,<20,Weekend,T恤,1,198,1,2,49
148,深圳,线下,Male,25-29,Weekend,T恤,1,79,1,1,49
420,广州,线上,Male,30-34,Weekday,袜子,1,27,1,1,9
168,武汉,线下,Male,25-29,Weekend,T恤,2,198,2,2,49
449,武汉,线下,Female,20-24,Weekend,裙子,1,199,1,1,59
480,重庆,线下,Female,30-34,Weekday,配件,5,370,5,6,29
91,武汉,线上,Male,45-49,Weekday,毛衣,1,249,1,1,99
142,上海,线下,Male,30-34,Weekend,T恤,1,99,1,1,49
325,上海,线下,Male,20-24,Weekday,短裤,1,32,1,1,19
315,武汉,线下,Male,20-24,Weekend,当季新品,1,54,1,1,59
429,西安,线下,Female,25-29,Weekday,配件,6,772,7,8,29
182,广州,线上,Female,35-39,Weekday,牛仔裤,2,118,2,2,69
135,上海,线下,Female,30-34,Weekday,牛仔裤,1,19,1,1,69
208,重庆,线下,Male,35-39,Weekend,短裤,1,33,1,1,19
21,北京,线下,Female,25-29,Weekend,当季新品,2,136,2,2,59
758,杭州,线下,Male,35-39,Weekday,T恤,1,154.67,2,2,49
429,西安,线下,Female,30-34,Weekend,T恤,1,59,1,1,49
669,重庆,线下,Female,30-34,Weekday,当季新品,2,190,2,3,59
360,成都,线下,Male,30-34,Weekend,牛仔裤,1,59,1,1,69
420,广州,线上,Male,30-34,Weekday,当季新品,1,298,1,2,59
146,杭州,线下,Female,25-29,Weekday,运动,5,573,5,7,49
248,杭州,线下,Female,20-24,Weekend,配件,1,139,1,2,29
135,上海,线下,Male,35-39,Weekend,T恤,1,58,1,1,49
738,深圳,线下,Female,25-29,Weekday,当季新品,2,158,2,2,59
52,武汉,线上,Male,20-24,Weekday,T恤,4,366.33,4,4,49
280,深圳,线下,Female,35-39,Weekday,牛仔裤,2,298,2,2,69
758,杭州,线下,Female,40-44,Weekend,毛衣,2,498,2,2,99
70,深圳,线下,Female,35-39,Weekend,配件,5,745,5,5,29
442,西安,线下,Female,40-44,Weekday,袜子,1,19,1,1,9
248,杭州,线下,Female,20-24,Weekday,T恤,1,79,1,1,49
648,西安,线下,Female,35-39,Weekday,袜子,1,78,1,2,9
449,武汉,线下,Female,25-29,Weekday,T恤,2,113,2,2,49
248,杭州,线下,Unkown,Unkown,Weekday,当季新品,1,79,1,1,59
649,杭州,线下,Female,<20,Weekday,短裤,1,40,1,1,19
280,深圳,线下,Male,30-34,Weekend,T恤,1,99,1,1,49
255,杭州,线下,Female,35-39,Weekday,牛仔裤,1,19,1,1,69
20,深圳,线下,Female,45-49,Weekday,牛仔裤,1,199,1,1,69
20,深圳,线下,Female,30-34,Weekend,T恤,2,158,2,2,49
616,成都,线下,Female,35-39,Weekend,当季新品,9,1872,10,10,59
50,武汉,线上,Female,40-44,Weekday,袜子,1,237,1,3,9
137,西安,线上,Female,25-29,Weekend,牛仔裤,1,59,1,1,69
649,杭州,线下,Female,<20,Weekend,T恤,1,59,1,1,49
369,广州,线下,Male,>=60,Weekday,T恤,1,99,1,1,49
335,上海,线下,Female,30-34,Weekend,牛仔裤,1,19,1,1,69
616,成都,线下,Female,30-34,Weekend,牛仔裤,1,59,1,1,69
255,杭州,线下,Female,20-24,Weekday,牛仔裤,1,149,1,1,69
142,上海,线下,Female,30-34,Weekend,T恤,2,248,2,2,49
737,深圳,线下,Female,35-39,Weekend,T恤,1,79,1,1,49
21,北京,线下,Male,25-29,Weekend,当季新品,2,108,2,2,59
759,重庆,线下,Female,35-39,Weekday,T恤,2,118,2,2,49
312,杭州,线下,Female,25-29,Weekday,配件,4,336,4,4,29
148,深圳,线下,Female,25-29,Weekday,毛衣,1,149,1,1,99
575,杭州,线下,Male,30-34,Weekday,T恤,1,99,1,1,49
207,上海,线上,Female,30-34,Weekday,T恤,1,59,1,1,49
737,深圳,线下,Female,30-34,Weekend,T恤,1,99,1,1,49
70,深圳,线下,Female,20-24,Weekday,T恤,2,198,2,2,49
146,杭州,线下,Female,45-49,Weekend,T恤,1,79,1,1,49
91,武汉,线上,Female,30-34,Weekend,T恤,1,99,1,1,49
91,武汉,线上,Female,25-29,Weekend,配件,5,1194,5,6,29
325,上海,线下,Female,50-54,Weekday,T恤,1,79,1,1,49
142,上海,线下,Female,30-34,Weekday,当季新品,2,287,2,2,59
248,杭州,线下,Male,>=60,Weekend,运动,1,149,1,1,49
19,南京,线下,Male,25-29,Weekend,T恤,1,99,1,1,49
738,深圳,线下,Male,35-39,Weekend,T恤,1,59,1,1,49
759,重庆,线下,Female,20-24,Weekend,T恤,1,39,1,1,49
479,深圳,线下,Female,35-39,Weekday,T恤,6,413,6,7,49
575,杭州,线下,Male,35-39,Weekend,袜子,1,20,1,1,9
229,深圳,线下,Female,35-39,Weekday,短裤,1,33,1,1,19
658,深圳,线下,Male,35-39,Weekend,T恤,1,79,1,1,49
519,杭州,线下,Female,25-29,Weekend,当季新品,1,158,1,2,59
91,武汉,线上,Male,>=60,Weekend,当季新品,1,227,1,3,59
21,北京,线下,Female,30-34,Weekend,T恤,6,693,6,7,49
335,上海,线下,Female,30-34,Weekend,T恤,1,79,1,1,49
758,杭州,线下,Male,>=60,Weekend,毛衣,1,199,1,1,99
375,广州,线上,Female,40-44,Weekday,T恤,2,118,2,2,49
480,重庆,线下,Male,>=60,Weekend,当季新品,1,99,1,1,59
375,广州,线上,Male,>=60,Weekday,T恤,1,77.78,1,1,49
137,西安,线上,Female,35-39,Weekend,当季新品,1,56,1,1,59
135,上海,线下,Female,25-29,Weekday,袜子,1,79,1,4,9
207,上海,线上,Female,30-34,Weekend,T恤,1,59,1,1,49
335,上海,线下,Male,35-39,Weekday,当季新品,1,146,1,1,59
429,西安,线下,Male,20-24,Weekday,牛仔裤,1,19,1,1,69
19,南京,线下,Female,45-49,Weekday,T恤,1,237,1,3,49
323,武汉,线下,Female,25-29,Weekday,袜子,1,27,1,1,9
519,杭州,线下,Female,30-34,Weekend,牛仔裤,1,39,1,1,69
231,广州,线下,Male,>=60,Weekday,牛仔裤,1,19,1,1,69
796,深圳,线下,Female,>=60,Weekend,配件,1,99,1,1,29
658,深圳,线下,Male,30-34,Weekday,短裤,1,33,1,1,19
19,南京,线下,Female,20-24,Weekday,当季新品,1,111,1,2,59
658,深圳,线下,Male,40-44,Weekend,运动,1,39,1,1,49
146,杭州,线下,Female,20-24,Weekday,袜子,1,79,1,1,9
70,深圳,线下,Female,<20,Weekend,T恤,1,99,1,1,49
335,上海,线下,Male,30-34,Weekend,T恤,1,59,1,1,49
91,武汉,线上,Female,40-44,Weekday,袜子,1,39,1,1,9
32,武汉,线上,Female,20-24,Weekday,T恤,1,59,1,1,49
135,上海,线下,Male,55-59,Weekend,配件,1,99,1,1,29
256,武汉,线下,Female,20-24,Weekend,T恤,2,198,2,2,49
50,武汉,线上,Female,20-24,Weekday,运动,1,149,1,1,49
360,成都,线下,Male,>=60,Weekend,T恤,1,99,1,1,49
229,深圳,线下,Female,35-39,Weekend,配件,1,79,1,1,29
360,成都,线下,Female,30-34,Weekend,T恤,1,79,1,1,49
91,武汉,线上,Female,55-59,Weekday,T恤,1,79,1,1,49
831,杭州,线下,Male,>=60,Weekend,T恤,3,297,3,3,49
280,深圳,线下,Male,20-24,Weekday,短裤,2,78,2,2,19
519,杭州,线下,Female,40-44,Weekday,T恤,1,59,1,1,49
616,成都,线下,Female,25-29,Weekend,配件,2,597,2,3,29
19,南京,线下,Female,40-44,Weekday,T恤,1,99,1,1,49
648,西安,线下,Female,55-59,Weekday,牛仔裤,1,199,1,1,69
91,武汉,线上,Female,30-34,Weekday,袜子,1,79,1,1,9
420,广州,线上,Male,35-39,Weekend,牛仔裤,1,19,1,1,69
146,杭州,线下,Female,40-44,Weekday,T恤,1,79,1,1,49
796,深圳,线下,Male,>=60,Weekend,T恤,2,198,2,2,49
449,武汉,线下,Male,20-24,Weekday,裙子,1,79,1,1,59
229,深圳,线下,Male,30-34,Weekend,T恤,2,197,2,2,49
207,上海,线上,Female,20-24,Weekend,T恤,3,197,3,3,49
91,武汉,线上,Female,>=60,Weekday,T恤,1,79,1,1,49
658,深圳,线下,Male,50-54,Weekday,T恤,1,19,1,1,49
146,杭州,线下,Female,20-24,Weekend,短裤,4,185,4,5,19
245,杭州,线下,Male,30-34,Weekday,配件,2,376,2,4,29
28,武汉,线上,Female,30-34,Weekday,T恤,6,633,6,7,49
369,广州,线下,Female,40-44,Weekend,T恤,1,39,1,1,49
229,深圳,线下,Male,30-34,Weekend,牛仔裤,1,149,1,1,69
137,西安,线上,Female,30-34,Weekday,配件,1,79,1,1,29
182,广州,线上,Male,20-24,Weekday,T恤,4,311.48,4,4,49
437,重庆,线下,Male,30-34,Weekday,T恤,1,198,1,2,49
437,重庆,线下,Female,55-59,Weekend,短裤,1,40,1,1,19
496,上海,线下,Male,40-44,Weekday,T恤,1,79,1,1,49
323,武汉,线下,Female,20-24,Weekday,T恤,1,76,1,1,49
315,武汉,线下,Female,25-29,Weekend,T恤,1,79,1,1,49
229,深圳,线下,Female,30-34,Weekday,运动,2,138,2,4,49
231,广州,线下,Female,30-34,Weekday,T恤,2,158,2,2,49
658,深圳,线下,Male,25-29,Weekday,袜子,1,49,1,1,9
148,深圳,线下,Female,30-34,Weekday,袜子,1,26,1,1,9
168,武汉,线下,Male,25-29,Weekend,T恤,1,79,1,1,49
142,上海,线下,Female,25-29,Weekday,袜子,1,79,1,1,9
46,武汉,线下,Female,35-39,Weekend,当季新品,4,208,4,5,59
68,重庆,线上,Male,>=60,Weekend,当季新品,3,428,3,3,59
480,重庆,线下,Male,35-39,Weekday,短裤,1,33,1,1,19
20,深圳,线下,Male,30-34,Weekend,短裤,2,112,2,3,19
231,广州,线下,Female,35-39,Weekday,T恤,1,99,1,1,49
20,深圳,线下,Female,40-44,Weekend,T恤,3,117,3,3,49
46,武汉,线下,Female,30-34,Weekday,T恤,2,98,2,2,49
649,杭州,线下,Male,30-34,Weekend,毛衣,1,199,1,1,99
208,重庆,线下,Male,20-24,Weekday,牛仔裤,1,57,2,3,69
442,西安,线下,Male,>=60,Weekday,牛仔裤,1,39,1,1,69
759,重庆,线下,Female,45-49,Weekend,T恤,1,59,1,1,49
323,武汉,线下,Male,20-24,Weekend,配件,1,149,1,1,29
430,成都,线下,Female,50-54,Weekday,毛衣,1,249,1,1,99
759,重庆,线下,Male,30-34,Weekend,毛衣,1,249,1,1,99
137,西安,线上,Female,20-24,Weekday,配件,1,59,1,1,29
32,武汉,线上,Male,30-34,Weekday,短裤,2,112,2,3,19
168,武汉,线下,Male,25-29,Weekday,毛衣,1,149,1,1,99
208,重庆,线下,Female,30-34,Weekday,运动,1,39,1,1,49
146,杭州,线下,Male,<20,Weekend,配件,14,1023,14,17,29
605,成都,线下,Male,35-39,Weekend,当季新品,1,112,1,2,59
70,深圳,线下,Female,20-24,Weekday,裙子,4,746,4,4,59
399,广州,线下,Male,40-44,Weekend,配件,1,99,1,1,29
68,重庆,线上,Female,50-54,Weekday,配件,1,99,1,1,29
480,重庆,线下,Male,>=60,Weekday,T恤,1,79,1,1,49
737,深圳,线下,Female,30-34,Weekday,配件,27,2239.29,28,33,29
325,上海,线下,Female,25-29,Weekday,牛仔裤,1,59,1,1,69
52,武汉,线上,Female,20-24,Weekday,袜子,1,54,1,2,9
98,成都,线下,Female,50-54,Weekday,牛仔裤,1,79,1,1,69
611,深圳,线下,Female,30-34,Weekend,配件,4,336,4,4,29
611,深圳,线下,Male,20-24,Weekend,当季新品,1,59,1,1,59
146,杭州,线下,Female,20-24,Weekday,运动,4,156,4,4,49
255,杭州,线下,Female,>=60,Weekend,短裤,1,80,1,2,19
28,武汉,线上,Female,35-39,Weekday,牛仔裤,1,199,1,1,69
738,深圳,线下,Male,35-39,Weekday,袜子,1,19,1,1,9
182,广州,线上,Female,30-34,Weekend,T恤,1,99,1,1,49
229,深圳,线下,Female,30-34,Weekend,运动,1,39,1,1,49
669,重庆,线下,Female,30-34,Weekday,袜子,1,118,2,6,9
248,杭州,线下,Male,20-24,Weekend,袜子,1,59,1,1,9
430,成都,线下,Female,30-34,Weekday,T恤,3,235,3,3,49
519,杭州,线下,Female,50-54,Weekday,配件,3,355,3,5,29
449,武汉,线下,Male,55-59,Weekend,T恤,1,99,1,1,49
335,上海,线下,Male,20-24,Weekday,T恤,1,55.48,1,1,49
442,西安,线下,Female,30-34,Weekday,牛仔裤,1,37,1,1,69
375,广州,线上,Male,30-34,Weekend,短裤,1,40,1,1,19
323,武汉,线下,Male,25-29,Weekend,T恤,1,58,1,1,49
280,深圳,线下,Female,30-34,Weekday,T恤,2,198,2,2,49
231,广州,线下,Female,>=60,Weekend,牛仔裤,1,193,1,1,69
315,武汉,线下,Female,40-44,Weekday,T恤,1,59,1,1,49
168,武汉,线下,Male,20-24,Weekend,当季新品,2,114,2,2,59
142,上海,线下,Female,30-34,Weekday,T恤,1,39,1,1,49
520,杭州,线下,Male,30-34,Weekend,T恤,1,99,1,1,49
437,重庆,线下,Female,45-49,Weekend,裙子,1,199,1,1,59
146,杭州,线下,Male,>=60,Weekend,袜子,1,39,1,1,9
519,杭州,线下,Male,35-39,Weekend,短裤,1,33,1,1,19
649,杭州,线下,Male,25-29,Weekend,T恤,1,99,1,1,49
28,武汉,线上,Male,40-44,Weekday,短裤,1,39,1,1,19
255,杭州,线下,Female,20-24,Weekday,袜子,1,20,1,1,9
256,武汉,线下,Female,50-54,Weekend,当季新品,7,1151,7,7,59
479,深圳,线下,Male,20-24,Weekend,短裤,1,40,1,1,19
520,杭州,线下,Male,30-34,Weekday,T恤,1,99,1,1,49
420,广州,线上,Female,45-49,Weekend,配件,1,79,1,1,29
758,杭州,线下,Female,45-49,Weekend,毛衣,1,199,1,1,99
420,广州,线上,Male,40-44,Weekday,T恤,1,99,1,1,49
831,杭州,线下,Female,35-39,Weekend,T恤,1,99,1,1,49
68,重庆,线上,Male,35-39,Weekend,配件,1,149,1,1,29
135,上海,线下,Unkown,Unkown,Weekday,T恤,2,197,2,3,49
135,上海,线下,Female,30-34,Weekday,当季新品,2,298,2,2,59
399,广州,线下,Female,35-39,Weekday,牛仔裤,2,98,2,2,69
19,南京,线下,Female,30-34,Weekday,牛仔裤,4,375,4,5,69
245,杭州,线下,Male,20-24,Weekday,短裤,2,79,2,2,19
70,深圳,线下,Female,35-39,Weekday,运动,5,945,5,5,49
182,广州,线上,Female,25-29,Weekend,袜子,3,107,3,4,9
520,杭州,线下,Male,30-34,Weekday,短裤,1,40,1,1,19
46,武汉,线下,Female,45-49,Weekday,T恤,1,59,1,1,49
648,西安,线下,Female,25-29,Weekday,T恤,1,99,1,1,49
437,重庆,线下,Female,45-49,Weekend,T恤,1,158,1,2,49
325,上海,线下,Female,20-24,Weekday,T恤,1,99,1,1,49
369,广州,线下,Female,20-24,Weekday,T恤,1,99,1,1,49
575,杭州,线下,Female,25-29,Weekend,T恤,4,645,4,5,49
420,广州,线上,Male,40-44,Weekday,当季新品,1,54,1,1,59
437,重庆,线下,Male,30-34,Weekend,牛仔裤,1,59,1,1,69
315,武汉,线下,Male,20-24,Weekday,运动,1,79,1,1,49
616,成都,线下,Female,25-29,Weekend,配件,11,787,11,11,29
248,杭州,线下,Female,35-39,Weekday,袜子,1,27,1,1,9
399,广州,线下,Female,35-39,Weekday,当季新品,1,49,1,1,59
669,重庆,线下,Male,25-29,Weekend,T恤,1,198,1,2,49
437,重庆,线下,Male,25-29,Weekend,T恤,1,79,1,1,49
142,上海,线下,Male,25-29,Weekday,T恤,1,59,1,1,49
802,西安,线下,Male,>=60,Weekday,T恤,1,59,1,1,49
496,上海,线下,Female,55-59,Weekday,T恤,1,59,1,1,49
430,成都,线下,Female,30-34,Weekday,牛仔裤,5,245,5,6,69
420,广州,线上,Female,20-24,Weekend,T恤,1,79,1,1,49
442,西安,线下,Female,25-29,Weekday,T恤,1,79,1,1,49
146,杭州,线下,Female,30-34,Weekday,T恤,2,118,2,2,49
91,武汉,线上,Female,25-29,Weekday,T恤,2,98,2,2,49
616,成都,线下,Male,20-24,Weekday,T恤,1,79,1,1,49
479,深圳,线下,Female,35-39,Weekend,T恤,2,198,2,2,49
68,重庆,线上,Female,20-24,Weekend,T恤,2,396,3,4,49
479,深圳,线下,Male,25-29,Weekend,T恤,2,98,2,2,49
796,深圳,线下,Female,35-39,Weekday,袜子,1,79,1,1,9
312,杭州,线下,Female,40-44,Weekend,裙子,1,149,1,1,59
369,广州,线下,Male,30-34,Weekend,袜子,1,27,1,1,9
437,重庆,线下,Female,35-39,Weekday,牛仔裤,1,39,1,1,69
399,广州,线下,Male,25-29,Weekend,T恤,2,198,2,2,49
325,上海,线下,Female,30-34,Weekend,T恤,1,59,1,1,49
616,成都,线下,Male,>=60,Weekday,当季新品,1,56,1,1,59
737,深圳,线下,Female,55-59,Weekday,T恤,1,114,1,2,49
520,杭州,线下,Male,40-44,Weekday,T恤,1,59,1,1,49
375,广州,线上,Male,25-29,Weekend,短裤,1,33,1,1,19
148,深圳,线下,Male,25-29,Weekday,运动,1,39,1,1,49
146,杭州,线下,Female,35-39,Weekend,T恤,1,99,1,1,49
375,广州,线上,Female,45-49,Weekend,配件,1,398,1,2,29
21,北京,线下,Female,30-34,Weekend,T恤,2,198,2,2,49
91,武汉,线上,Female,30-34,Weekday,T恤,5,274,5,5,49
70,深圳,线下,Male,35-39,Weekend,运动,1,39,1,1,49
32,武汉,线上,Female,30-34,Weekday,T恤,1,79,1,1,49
68,重庆,线上,Female,25-29,Weekend,T恤,2,118,2,2,49
575,杭州,线下,Female,40-44,Weekday,T恤,1,198,1,2,49
142,上海,线下,Female,>=60,Weekday,T恤,1,99,1,1,49
430,成都,线下,Male,35-39,Weekend,当季新品,1,57,1,1,59
611,深圳,线下,Female,30-34,Weekday,T恤,3,117,3,3,49
148,深圳,线下,Female,35-39,Weekend,袜子,1,39,1,1,9
325,上海,线下,Male,50-54,Weekday,短裤,1,38,1,1,19
135,上海,线下,Male,35-39,Weekday,袜子,1,153.79,1,2,9
229,深圳,线下,Male,40-44,Weekday,T恤,1,79,1,1,49
669,重庆,线下,Male,50-54,Weekend,T恤,1,59,1,1,49
142,上海,线下,Female,20-24,Weekend,T恤,1,79,1,1,49
135,上海,线下,Female,20-24,Weekend,T恤,1,99,1,1,49
19,南京,线下,Male,<20,Weekday,T恤,1,59,1,1,49
137,西安,线上,Female,40-44,Weekday,T恤,3,233,3,3,49
480,重庆,线下,Female,35-39,Weekday,T恤,2,118,2,2,49
449,武汉,线下,Female,35-39,Weekend,T恤,4,396,4,4,49
21,北京,线下,Female,35-39,Weekday,袜子,2,59,2,3,9
21,北京,线下,Female,25-29,Weekday,袜子,2,158,2,2,9
738,深圳,线下,Male,25-29,Weekend,短裤,1,33,1,1,19
420,广州,线上,Male,>=60,Weekday,牛仔裤,1,59,1,1,69
46,武汉,线下,Female,20-24,Weekend,T恤,1,59,1,1,49
312,杭州,线下,Female,35-39,Weekend,配件,1,79,1,1,29
32,武汉,线上,Male,>=60,Weekend,配件,2,298,2,2,29
669,重庆,线下,Male,40-44,Weekend,运动,1,33,1,1,49
575,杭州,线下,Female,35-39,Weekend,毛衣,1,249,1,1,99
658,深圳,线下,Female,35-39,Weekend,T恤,1,99,1,1,49
229,深圳,线下,Male,>=60,Weekend,T恤,1,149,1,1,49
758,杭州,线下,Male,20-24,Weekday,T恤,4,594,4,6,49
21,北京,线下,Male,>=60,Weekend,T恤,1,79,1,1,49
135,上海,线下,Male,20-24,Weekend,配件,2,398,2,2,29
315,武汉,线下,Female,40-44,Weekend,T恤,1,199,1,1,49
616,成都,线下,Male,<20,Weekend,当季新品,1,149,1,1,59
21,北京,线下,Female,35-39,Weekday,当季新品,1,79,1,1,59
255,杭州,线下,Female,35-39,Weekday,牛仔裤,1,59,1,1,69
480,重庆,线下,Female,35-39,Weekday,配件,17,1964.64,17,28,29
399,广州,线下,Female,40-44,Weekend,T恤,1,79,1,1,49
648,西安,线下,Female,25-29,Weekend,短裤,1,39,1,1,19
46,武汉,线下,Female,35-39,Weekday,牛仔裤,3,137,3,3,69
207,上海,线上,Female,20-24,Weekend,短裤,1,55.94,1,2,19
50,武汉,线上,Male,>=60,Weekday,T恤,1,79,1,1,49
256,武汉,线下,Male,25-29,Weekday,袜子,1,27,1,1,9
229,深圳,线下,Female,40-44,Weekday,短裤,1,66,1,2,19
519,杭州,线下,Female,20-24,Weekend,运动,1,39,1,1,49
248,杭州,线下,Female,35-39,Weekday,当季新品,3,237,3,3,59
479,深圳,线下,Female,50-54,Weekday,T恤,1,79,1,1,49
430,成都,线下,Male,>=60,Weekday,T恤,1,99,1,1,49
479,深圳,线下,Female,25-29,Weekend,配件,1,149,1,1,29
429,西安,线下,Female,35-39,Weekday,T恤,1,79,1,1,49
449,武汉,线下,Male,50-54,Weekend,运动,1,33,1,1,49
208,重庆,线下,Male,30-34,Weekend,当季新品,1,79,1,1,59
182,广州,线上,Male,20-24,Weekday,运动,1,39,1,1,49
50,武汉,线上,Female,20-24,Weekend,T恤,1,59,1,1,49
605,成都,线下,Female,25-29,Weekday,T恤,1,79,1,1,49
323,武汉,线下,Female,20-24,Weekday,配件,1,79,1,1,29
19,南京,线下,Male,25-29,Weekday,运动,1,69.34,1,1,49
280,深圳,线下,Male,25-29,Weekend,T恤,1,99,1,1,49
70,深圳,线下,Male,30-34,Weekend,T恤,1,79,1,1,49
496,上海,线下,Male,45-49,Weekday,毛衣,1,149,1,1,99
519,杭州,线下,Female,30-34,Weekend,当季新品,3,208,3,3,59
135,上海,线下,Male,40-44,Weekday,T恤,1,99,1,1,49
28,武汉,线上,Female,40-44,Weekend,运动,2,298,2,2,49
430,成都,线下,Female,25-29,Weekday,T恤,1,99,1,1,49
520,杭州,线下,Male,30-34,Weekend,T恤,2,198,2,2,49
52,武汉,线上,Female,45-49,Weekday,牛仔裤,4,693,4,4,69
20,深圳,线下,Female,20-24,Weekday,T恤,1,99,1,1,49
611,深圳,线下,Male,30-34,Weekday,短裤,1,40,1,1,19
437,重庆,线下,Female,25-29,Weekend,当季新品,1,139,1,1,59
142,上海,线下,Female,50-54,Weekday,配件,2,693,3,7,29
207,上海,线上,Female,<20,Weekend,T恤,2,237,2,3,49
399,广州,线下,Male,20-24,Weekend,T恤,1,78,1,1,49
21,北京,线下,Female,25-29,Weekday,T恤,9,585.02,10,10,49
