,id,track_name,size_bytes,price,rating_count_tot,user_rating,prime_genre,sup_devices,ipadSc_urls,lang
311,352000376,Shift Worker,7344128,1.99,348,4.0,Productivity,40,0,1
312,352041837,"Spy Calc - Hide pictures, videos, documents",25097281,1.99,207,3.5,Utilities,40,0,34
313,352199775,Waterlogged - Daily Hydration Tracker,43439104,0.0,5000,4.5,Health & Fitness,37,5,10
314,352247139,MyNetDiary PRO - Calorie Counter and Food Diary,83851264,3.99,15188,4.5,Health & Fitness,37,0,2
315,352509417,The Washington Post Classic,118980608,0.0,18572,4.5,News,37,3,1
316,352670055,F-Sim Space Shuttle,76394496,4.99,6403,4.5,Games,43,5,1
317,352683833,"Groupon - Deals, Coupons & Discount Shopping App",127382528,0.0,417779,4.5,Shopping,37,4,10
318,353372460,Learn to Speak Spanish Fast With MosaLingua,48819200,4.99,9,5.0,Education,38,5,5
319,353573707,"Coaster VR, Extreme Endless 3D Stereograph",30977024,0.99,107,2.5,Entertainment,37,5,1
320,353603279,Parents Calling Easter Bunny,8073209,1.99,72,2.0,Lifestyle,47,0,1
321,353642901,Sporcle,15676416,2.99,2044,3.5,Games,37,5,1
322,353665650,"Univision Deportes: Liga MX, MLS, Fútbol En Vivo",81876992,0.0,16683,3.5,Sports,37,5,2
323,354051766,DOOM II RPG,48700821,0.99,1455,3.0,Games,47,0,1
324,354655665,STREET FIGHTER IV,581353472,4.99,15056,4.0,Games,40,0,3
325,354850853,Dr. Seuss Camera - The Cat in the Hat Edition,9906176,0.99,249,4.5,Photo & Video,37,0,1
326,354972939,FINAL FANTASY,114843648,7.99,6091,4.0,Games,38,3,8
327,354974729,FINAL FANTASY II,199450624,7.99,2754,4.0,Games,38,5,6
328,355524910,Worms 2: Armageddon,529755136,4.99,9870,4.5,Games,40,5,1
329,355554941,SoundHound Song Search & Music Player,70516736,0.0,82602,4.0,Music,37,5,23
330,355709084,Jourist Weltübersetzer,147066880,7.99,0,0.0,Travel,40,5,1
331,355940964,TeachMe: 1st Grade,90241024,1.99,762,4.0,Education,37,5,1
332,356618664,TeachMe: 3rd Grade,174268416,1.99,160,4.0,Education,37,5,1
333,356968629,ヤフオク! 利用者数NO.1のオークション、フリマアプリ,187040768,0.0,9,3.0,Shopping,37,0,1
334,357218860,Kik,151864320,0.0,260965,4.0,Social Networking,37,0,14
335,357404131,Slow Shutter Cam,4466688,1.99,2305,4.0,Photo & Video,37,5,4
336,357421934,PeakFinder Earth,35478528,4.99,137,4.0,Travel,37,3,10
337,357467791,AgingBooth,31869952,0.0,11999,4.0,Entertainment,37,4,1
338,357577420,"iWatermark - Watermark 1 or Batch of Photos. Watermarking with Text, Logo, & Graphics Overlays.",21771264,1.99,1995,4.5,Photo & Video,38,5,14
339,357828853,Tabs & Chords by Ultimate Guitar - learn and play,103049216,2.99,35045,4.5,Music,37,0,6
340,358055270,"Dude, your car!",40586240,0.99,343,4.0,Entertainment,38,0,30
341,358207332,Drawing Pad,220397568,1.99,1824,4.0,Entertainment,24,5,22
342,359891723,ESPN Tournament Challenge,69057536,0.0,39642,4.0,Sports,37,5,1
343,359917414,Solitaire,101943296,0.0,679055,4.5,Games,38,4,11
344,360593530,Notability,122235904,9.99,17594,4.0,Productivity,37,5,14
345,361231506,Rubik's® Cube,151954432,1.99,3531,4.0,Games,38,5,1
346,362179828,Super Why! Power to Read,138047488,3.99,1080,3.5,Education,37,5,1
347,362348516,Amex Mobile,105982976,0.0,11421,4.0,Finance,37,4,1
348,362949845,Fruit Ninja Classic,104590336,1.99,698516,4.5,Games,38,5,13
349,363201632,Animation Creator HD,32051200,3.99,4497,4.0,Entertainment,24,5,1
350,363282253,Plants vs. Zombies HD,225859584,0.99,163598,5.0,Games,24,5,5
351,363306776,SCRABBLE Premium for iPad,229992448,9.99,39678,3.5,Games,24,5,6
352,363317633,Graphic - illustration and design,32604160,8.99,1809,4.5,Productivity,24,5,1
353,363360636,Ship Finder,22948864,4.99,624,3.5,Navigation,37,1,1
354,363448251,Photogene ⁴,35422208,2.99,3761,4.5,Photo & Video,40,5,1
355,363451838,Hurricane HD,32083968,3.99,353,4.0,Weather,24,5,1
356,363486802,Star Walk HD - Night Sky Map,150221824,4.99,6503,4.5,Education,24,5,12
357,363486833,Space War HD,30270464,0.99,71,3.0,Games,37,2,4
358,363590051,Netflix,125016064,0.0,308844,3.5,Entertainment,37,5,20
359,363738376,forScore,35717120,9.99,3909,4.5,Music,24,5,14
360,363992049,ComicGlass [ComicReader],31955968,2.99,308,4.5,Utilities,40,5,7
361,363998953,iAnnotate PDF,44099584,9.99,11156,4.5,Productivity,24,5,1
362,364017607,ArtStudio for iPad - Draw Sketch and Paint,34310144,4.99,8542,4.5,Photo & Video,26,5,1
363,364159440,Call of Duty: Zombies HD,35602607,4.99,5853,3.5,Games,26,4,1
364,364165557,Small World 2,234123264,1.99,1506,4.0,Games,26,5,6
365,364183992,Qzone,133874688,0.0,1649,3.5,Social Networking,37,0,3
366,364191819,ABC – Watch Live TV & Stream Full Episodes,85724160,0.0,78890,3.0,Entertainment,37,5,1
367,364204209,Fieldrunners for iPad,219693056,3.99,2147,4.0,Games,24,5,1
368,364234221,Angry Birds HD,176164864,0.0,89110,4.5,Games,24,5,10
369,364252504,"The Weather Channel App for iPad – best local forecast, radar map, and storm tracking",59101184,0.0,208648,4.0,Weather,24,4,1
370,364267763,Do Not Press The Red Button HD,10907191,1.99,856,2.5,Entertainment,26,3,1
371,364500115,"Digits, the calculator for humans",4177920,3.99,7825,4.5,Productivity,43,5,1
372,364502063,"PDF Reader Pro Edition - Annotate,edit & sign PDFs",62978048,9.99,7033,4.0,Business,37,5,11
373,364733950,National Geographic World Atlas,66138112,1.99,4255,4.0,Reference,38,5,1
374,364738545,FileBrowser - Access files on remote computers,68073472,5.99,3230,4.5,Utilities,37,5,7
375,364740856,Dictionary.com Dictionary & Thesaurus for iPad,165748736,0.0,54175,4.5,Reference,24,5,9
376,364762290,Animation & Drawing by Do Ink,33857536,4.99,308,4.0,Education,24,5,1
377,364899325,AirCoaster - Roller Coaster Builder,22763520,0.99,2602,3.0,Games,37,4,1
378,364901807,"Documents 6 - File manager, PDF reader and browser",107259904,0.0,29110,4.5,Productivity,37,5,9
379,364904019,The World Factbook for iPad,73224192,1.99,273,3.5,Reference,26,5,1
380,365152940,Photo Transfer App - Easy backup of photos+videos,45182976,0.0,15654,4.5,Photo & Video,37,5,2
381,365235835,TwitCasting Viewer - Watch Live Video & Radio,16292864,0.0,189,2.5,Entertainment,37,1,9
382,365724094,Ski Tracks,24851456,0.99,829,4.5,Navigation,24,0,7
383,366195670,The Photographer's Ephemeris,58463232,8.99,663,5.0,Photo & Video,37,5,1
384,366247306,▻Sudoku,71002112,0.0,359832,4.5,Games,40,5,7
385,366562751,"StubHub - Tickets to Sports, Concerts and Theatre",112609280,0.0,9011,3.5,Entertainment,37,5,6
386,366626332,"Runtastic PRO Running, Jogging and Fitness Tracker",149536768,4.99,17667,4.5,Health & Fitness,37,0,15
387,366869252,OverDrive – Library eBooks and Audiobooks,39844864,0.0,65450,4.0,Book,37,5,18
388,367003839,Hotels & Vacation Rentals by Booking.com,105609216,0.0,31261,4.5,Travel,37,5,40
389,367242040,The Impossible Game,14160896,0.99,9885,4.0,Games,40,0,1
390,367287593,PrankDial - #1 Prank Call App,112515072,0.0,11091,3.0,Entertainment,37,0,6
391,367623543,Fox News,64705536,0.0,132703,4.0,News,37,5,1
392,367706767,Live Cams - HD,37161984,4.99,286,2.5,Travel,24,5,1
393,368494609,QR Reader for iPhone,54776832,0.0,12683,4.0,Utilities,38,0,29
394,368677368,Uber,283852800,0.0,49466,3.0,Travel,37,4,41
395,368948250,WEB.DE Mail,101923840,0.0,168,4.0,Productivity,37,5,2
396,369111608,iBunkoHD,40479744,6.99,114,4.0,Book,24,5,3
397,369266386,Hurricane Tracker For iPad,10612736,2.99,2798,4.5,Weather,24,5,1
398,369692259,"6play, TV en direct et en replay",94592000,0.0,62,3.5,Entertainment,37,5,1
399,369820957,AudioNote - Notepad and Voice Recorder,33213440,9.99,1756,4.0,Business,37,4,5
400,369838631,Breathing Zone: Guided Breathing for Mindfulness,37140480,3.99,511,4.5,Health & Fitness,37,5,1
401,369849199,My Virtual Girlfriend - Deluxe Dating Sim,144180224,0.99,2609,3.5,Games,40,5,1
402,369970819,Fake-A-Location Free ™,7689537,0.0,354,1.5,Social Networking,43,0,1
403,370139302,QQ 浏览器-搜新闻、选小说漫画、看视频,119812096,0.0,1750,3.5,Utilities,38,0,1
404,370144476,Math Ninja HD,25137152,1.99,1121,4.5,Games,43,5,1
405,370406465,Résultats Foot en Direct,65074176,0.0,339,4.5,Sports,38,0,1
406,370697773,Chase Mobile,34950144,0.0,34322,4.5,Finance,24,5,1
407,370899391,Captio - Email yourself with 1 tap,19054592,1.99,162,4.5,Productivity,38,3,3
408,370901726,My Vodafone,83575808,0.0,8,3.0,Utilities,37,3,1
409,371338715,Math Bingo,14602240,2.99,4386,4.5,Education,43,5,1
410,372283316,▻Sudoku +,61595648,4.99,5397,5.0,Games,40,5,7
411,372513032,"Tango - Free Video Call, Voice and Chat",134848512,0.0,75412,4.5,Social Networking,37,5,18
412,372648912,MeetMe - Chat and Meet New People,133956608,0.0,97072,4.0,Social Networking,37,0,18
413,373185673,WebMD for iPad,17613824,0.0,9142,3.5,Health & Fitness,26,5,1
414,373203236,GeoBee Challenge HD by National Geographic,35975168,1.99,1957,4.5,Games,40,5,1
415,373236724,"OPlayer HD - video player, classic media streaming",127020032,4.99,2944,4.0,Entertainment,24,5,29
416,373311252,TouchRetouch,27962368,1.99,588,4.0,Photo & Video,37,0,14
417,373342398,Cat Physics,14824448,1.99,40552,4.5,Games,40,3,1
418,373454750,随手记（专业版）-好用的记账理财工具,83899392,0.99,1267,4.5,Finance,38,0,3
419,373493387,AnkiMobile Flashcards,19371008,24.99,753,4.0,Education,37,5,1
420,373515261,WeatherPro for iPad,59475968,2.99,725,4.0,Weather,24,5,13
421,373563219,Real英会話,80203776,3.99,45,4.5,Education,38,5,1
422,373714084,BATTLE BEARS -1,227403527,0.99,14910,4.0,Games,45,5,1
423,373849969,Crash Bandicoot Nitro Kart 2,75254654,2.99,3064,3.5,Games,47,0,1
424,373903654,WIRED Magazine,23879680,0.0,12074,2.5,News,24,5,1
425,374151636,Popplet,4893696,4.99,336,4.0,Productivity,37,5,1
426,374211477,Notes Plus,109620224,9.99,6257,4.0,Productivity,37,5,11
427,374308914,Color Splash for iPad,18752512,1.99,2445,4.5,Photo & Video,24,5,1
428,374791544,Robot Unicorn Attack,52117504,0.99,22150,4.0,Games,43,5,1
429,375239755,SimSimi,31358976,0.0,23530,4.0,Social Networking,37,0,25
430,375295479,Carcassonne,359192576,9.99,10846,4.5,Games,38,5,2
431,375380948,Apple Store,70782976,0.0,55171,3.5,Shopping,37,5,21
432,376183339,TED,84056064,0.0,5782,3.5,Education,37,5,22
433,376197239,Météo-France,124090368,0.0,24,3.5,Weather,37,4,3
434,376202925,Ma Banque,137866240,0.0,17,3.5,Finance,37,5,1
435,376374689,Doodle God™,121715712,1.99,35759,4.5,Games,40,0,13
436,376412660,Carnivores: Dinosaur Hunter Pro,304654336,2.99,18306,4.0,Games,37,5,4
437,376413870,Blackboard Mobile Learn™,51179520,0.0,13567,2.0,Education,40,5,14
438,376436174,"SEC Football Schedules, Scores & Radio",60380160,1.99,240,3.0,Sports,37,5,1
439,376510438,Hulu: Watch TV Shows & Stream the Latest Movies,99568640,0.0,56170,2.0,Entertainment,37,5,2
440,376561911,かなもじ,61272064,3.99,19,4.5,Education,24,5,2
441,377321278,恵方コンパス.,41207059,0.0,0,0.0,Navigation,39,5,1
442,377342622,360 Panorama,7954432,1.99,10463,4.5,Photo & Video,38,5,3
443,377677727,"Mega Millions & Powerball - lottery games in the US with winning number results, lotto jackpots and prize payouts",7876608,0.0,1255,4.5,Lifestyle,38,5,1
444,377704407,Cake Doodle,99558400,0.99,5803,4.0,Games,37,5,1
445,377831429,The Impossible Quiz! for iPad,16857290,1.99,227,4.0,Games,26,5,1
446,377908737,Boating USA,111196160,9.99,342,3.5,Navigation,37,0,5
447,377989827,Diptic,36705280,2.99,7578,4.5,Photo & Video,37,5,1
448,378326916,Family Feud™ HD,79312792,6.99,1156,3.5,Games,26,5,1
449,378352300,Edmodo,127939584,0.0,7197,3.5,Education,37,4,4
450,378781805,Auto Palmistry Premium,44349440,2.99,5,3.0,Entertainment,37,4,3
451,378782714,Drift Mania Championship,1178477568,0.99,3432,3.0,Games,38,5,10
452,379256460,「宅建士」過去問題《受験用》,24444928,3.99,0,0.0,Education,37,0,1
453,379323382,Osmos for iPad,41772032,4.99,24306,4.5,Games,24,5,9
454,379395415,携程旅行-酒店、机票、火车票预订助手,144488448,0.0,312,3.5,Travel,37,5,1
455,379693831,"Audible – audio books, original series & podcasts",81558528,0.0,105274,4.5,Book,37,5,5
456,379869627,Living Earth - Clock & Weather,169009152,2.99,25475,4.5,Utilities,37,4,11
457,379937581,Sushi Cat,62373888,0.99,8718,4.0,Games,43,5,1
458,379983299,Talking Tom Cat for iPad,75417600,0.0,29492,3.5,Entertainment,24,5,13
459,380090605,Let's create! Pottery HD,175157248,4.99,12787,4.5,Entertainment,38,5,1
460,380641055,Files HD Pro - File Manager & Web Browser,28118016,4.99,2237,4.0,Utilities,24,5,2
461,380834987,Army Fitness APFT Calculator,15759360,0.99,108,4.0,Utilities,40,3,1
462,380908399,Ringtones for iPhone & Ringtone Maker,109270016,0.0,25403,4.5,Music,37,4,9
463,380932800,Zoopla Property Search -UK Homes for Sale and Rent,59411456,0.0,210,3.5,Lifestyle,37,5,1
464,380974668,Vestiaire Collective - Pre-Owned Luxury Fashion,138755072,0.0,169,4.0,Shopping,37,5,5
465,381059732,Week Calendar,81845248,1.99,7447,4.5,Productivity,37,0,29
466,381342267,Stack the States®,132377600,2.99,12833,4.5,Education,40,5,1
467,381471023,Flashlight Ⓞ,42027008,0.0,130450,5.0,Utilities,40,0,22
468,381477230,ゲーム発展国＋＋,191410176,4.99,6,4.0,Games,38,5,1
469,381722077,Celebtwin: Celebrity Looks Like Lite,81773568,0.0,1111,1.5,Lifestyle,37,4,12
470,382002079,Onefootball - Soccer Scores & Live News,113814528,0.0,3194,4.5,Sports,37,5,13
471,382013715,SuperCam_Pro,27815936,1.99,1399,2.5,Business,43,0,7
472,382045106,カロリー管理（痩せるアプリ）,44402688,3.99,10,4.5,Health & Fitness,37,0,1
473,382201985,手机百度 - 百度一下你就得到,226406400,0.0,1990,4.5,Utilities,38,0,1
474,382497397,Sam's Club: Wholesale Shopping & Bulk Buy Deals,113119232,0.0,8149,4.0,Shopping,37,5,1
475,382509315,Splashtop Personal - Remote Desktop,55986176,4.99,29376,4.5,Business,24,5,11
476,382596778,eBay Kleinanzeigen - Free. Easy. Local.,63022080,0.0,74,4.5,Shopping,37,4,1
477,382617920,Viber Messenger – Text & Call,129657856,0.0,164249,4.5,Social Networking,37,5,32
478,382991304,Osmos,33989632,2.99,14605,4.5,Games,37,0,9
479,383298204,shopkick - Shopping Rewards & Discounts,74822656,0.0,130823,4.5,Shopping,37,4,2
480,383718755,Decide Now!,3462144,0.99,486,4.5,Entertainment,37,5,9
481,383819300,"Ringtone Designer Pro - Create Unlimited Ringtones, Text Tones, Email Alerts, and More!",3462266,0.99,8946,4.5,Music,43,0,1
482,384282298,The Secret of Grisly Manor,51794944,0.99,1993,4.0,Games,40,5,7
483,384830320,"Find My Family, Friends & iPhone - Life360 Locator",154507264,0.0,43877,4.5,Social Networking,37,0,13
484,385145330,Pocketbooth - the photo booth in your pocket,72586240,0.99,2377,4.5,Photo & Video,37,5,1
485,385285922,"乐视视频-白鹿原,欢乐颂,奔跑吧全网热播",184689664,0.0,1590,4.5,Entertainment,38,0,2
486,385533456,The Incident,19534848,0.99,2070,4.0,Games,37,5,1
487,385724144,ホットペッパービューティー/サロン予約,65892352,0.0,9,4.0,Lifestyle,37,0,1
488,385756768,Dictionary.com Dictionary & Thesaurus Premium,108836864,3.99,11530,4.5,Reference,37,0,1
489,385919493,Autohome-Find new＆Used Cars For Sale,89219072,0.0,194,4.0,Lifestyle,37,0,2
490,385957032,OPEN Forum,83138560,0.0,200,3.5,Business,37,0,1
491,386098453,Weibo HD,104387584,0.0,16772,4.5,Social Networking,24,4,3
492,386239683,Reckless Racing HD,77139968,0.99,9,4.0,Games,43,5,5
493,386241770,Bloons Super Monkey,28566528,0.99,2113,3.5,Games,40,5,1
494,386505750,Lotto Results - Mega Millions Powerball Lottery,7990272,0.0,794,4.0,News,37,5,1
495,386592716,IKEA Catalog,122979328,0.0,8939,4.0,Lifestyle,37,5,29
496,387109554,QQ安全中心,32918528,0.0,308,3.5,Utilities,37,0,1
497,387310377,Free IQ Test: Calculate your IQ,4034560,0.0,5,2.0,Education,38,0,2
498,387428400,Infinity Blade,624107810,0.99,326482,5.0,Games,43,5,13
499,387682726,淘宝 - 随时随地，想淘就淘,309673984,0.0,3801,4.0,Shopping,37,1,1
500,387893495,Virtual Regatta Offshore,123541504,0.0,209,3.5,Games,37,5,1
501,388130466,iSlash,27619328,0.99,33868,4.5,Games,43,0,1
502,388336485,Ugly Meter™,30441472,0.99,13741,3.5,Entertainment,43,4,1
503,388389451,"Muslim Pro: Ramadan 2017 Prayer Times, Azan, Quran",100551680,0.0,18418,4.5,Reference,37,5,16
504,388459613,Carbs & Cals - Diet & Diabetes,209295360,4.99,21,1.5,Health & Fitness,37,5,1
505,388462078,2XL Supercross HD,270729216,4.99,1588,3.5,Games,37,5,7
506,388491656,Fly Delta,140803072,0.0,8094,3.0,Travel,37,0,1
507,388497605,Google Authenticator,17235968,0.0,1652,3.0,Utilities,38,1,32
508,388624839,CamScanner +| PDF Document Scanner and OCR,98450432,0.99,5482,4.5,Productivity,37,0,14
509,388633565,Pocket Anatomy - Interactive 3D Human Anatomy and Physiology.,685733888,13.99,611,4.5,Medical,37,5,1
510,388838723,"Flashlight for iPhone , iPod and iPad",64041984,0.0,26697,4.5,Utilities,37,5,1
511,388932995,赶集网-工作生活啥都有！,106115072,0.0,317,4.0,Lifestyle,38,0,1
512,389204861,The Sims 3 Ambitions,444821504,4.99,14202,3.5,Games,40,5,10
513,389359495,Bookshelf,106445824,0.0,2064,2.5,Education,37,5,32
514,389481236,QQ同步助手-新机一键换机必备工具,72941568,0.0,746,4.5,Utilities,40,0,1
515,389543438,Der Feueralarm,30711808,0.99,0,0.0,Entertainment,40,5,1
516,389638243,POF - Best Dating App for Conversations,59248640,0.0,52642,3.5,Social Networking,37,5,31
517,389781154,NFL,131428352,0.0,27317,2.5,Sports,37,1,1
518,389784247,Vernier Video Physics,40472576,4.99,76,4.0,Education,37,5,5
519,389801252,Instagram,113954816,0.0,2161558,4.5,Photo & Video,37,0,29
520,390017969,"Due — Reminders, Countdown Timers",32130048,4.99,2554,4.5,Productivity,37,5,17
521,390109631,UFO on Tape,35359744,0.99,1058,3.5,Games,37,3,1
522,390422167,Catan HD,812010496,1.99,10382,4.0,Games,24,5,6
523,390523040,Polar Plunge ™,3700705,0.99,1428,3.5,Games,47,0,1
524,390577714,Sunday Ticket,92392448,0.0,3134,2.5,Entertainment,24,4,1
525,391071343,央视影音HD-海量央视内容高清直播,64325632,0.0,596,2.5,Entertainment,24,5,3
526,391297152,Neuroshima Hex,511094784,4.99,4378,4.5,Games,43,5,1
527,391304000,"Maps 3D PRO - GPS for Bike, Hike, Ski & Outdoor",25960448,4.99,280,4.0,Navigation,37,0,6
528,391432693,ArtRage,58826752,4.99,1045,4.0,Entertainment,24,5,7
529,391767653,Sleep Talk Recorder,25309184,0.0,1110,4.5,Utilities,38,0,31
530,391855805,Spider Solitaire by MobilityWare,39446528,4.99,11154,4.5,Games,38,5,3
531,391947489,iSleeping by iSommeil SARL,24419328,0.0,0,0.0,Medical,38,0,3
532,391965015,中国建设银行,209245184,0.0,258,2.0,Finance,37,0,1
533,392084834,Lane Splitter,106458112,0.99,44567,4.5,Games,38,4,1
534,392186427,Ryder Cup 2016 – Hazeltine National Golf Club,116247552,0.0,3818,2.5,Sports,37,1,1
535,392188745,Noteshelf,117406720,9.99,7562,4.5,Productivity,24,5,7
536,392198579,The Legend of Spookley the Square Pumpkin,36942848,2.99,120,4.5,Book,37,4,1
537,392252535,BUBBLE BOBBLE DOUBLE,56954817,4.99,206,3.0,Games,47,5,1
538,392408028,Paprika Recipe Manager,10432512,4.99,1755,4.5,Food & Drink,24,5,16
539,392538848,ToonCamera,29494272,1.99,1037,4.5,Photo & Video,37,5,13
540,392788790,Sonic The Hedgehog 4™ Episode I,124710912,2.99,4755,4.0,Games,38,5,1
541,392790924,Cisco AnyConnect,46872576,0.0,825,3.5,Business,40,1,1
542,392796698,GroupMe,66864128,0.0,28260,4.5,Social Networking,37,1,14
543,392899425,招商银行,154910720,0.0,306,3.5,Finance,37,0,2
544,392915994,Jenga,97562624,0.0,32527,4.5,Games,43,5,1
545,392988420,"Zappos: shop shoes & clothes, fast free shipping",70325248,0.0,103655,5.0,Shopping,37,4,1
546,393313223,"Printer Pro - Print photos, pdf and emails",98820096,6.99,15981,4.5,Productivity,37,5,9
547,393328150,Sephora Makeup & Beauty App – Insider Tips & Style,147001344,0.0,15593,4.5,Shopping,37,0,1
548,393670998,欧路英语词典 Eudic 增强版,152671232,2.99,206,4.0,Reference,37,5,3
549,393765873,爱奇艺 - 电视剧电影综艺娱乐视频播放器,235160576,0.0,786,3.5,Entertainment,38,0,2
550,393989284,Mathmateer®,26029056,1.99,1207,4.5,Education,37,5,1
551,394057299,Battleheart,275481600,2.99,6879,4.5,Games,38,5,1
552,394075284,Youku HD,145140736,0.0,5683,4.0,Entertainment,24,5,1
553,394342281,Bowitter for iPhone,3174400,0.99,0,0.0,Social Networking,43,0,2
554,394732447,Need for Speed™ Hot Pursuit,1269152768,4.99,5059,4.0,Games,37,5,8
555,395042892,Instant Heart Rate+: Heart Rate & Pulse Monitor,189514752,4.99,10158,4.5,Health & Fitness,37,0,31
556,395096736,去哪儿旅行-预订机票酒店火车票特价旅游自由行,131723264,0.0,291,4.0,Travel,37,5,1
